,video_id,rank
0,a34zpFaoBoM,0.9777545564657475
1,jwvsrybklf8,0.9777545564657475
2,zdq3NVtT6Nc,0.9657280593424898
3,L_P1nbNPH3M,0.9033382969729934
4,JAT9NQ4WkE0,0.8661732775505958
5,H7FML0wzJ6A,0.8661732775505958
6,Lb3v8M8dzic,0.8661732775505958
7,kI_spMxp6t8,0.8661732775505958
8,cn3RUZsaPmg,0.8634360525802289
9,2CVoPLea5_Q,0.8634360525802289
10,qNoxt-I6MOY,0.8634360525802289
11,Tz7JJcO-rWw,0.8477240673720163
12,VpVvPNLY6hg,0.8460325899035633
13,QUCeQt8zg5o,0.8436096955079906
14,gCNeDWCI0vo,0.8436096955079906
15,nDtZGbNNbjo,0.8331999580045897
16,S3NV5taFoWc,0.8331999580045897
17,twYgwa3EZYQ,0.7890664228249801
18,O454c_qs5kI,0.7890664228249801
19,W43Rgzge4Po,0.7890664228249801
20,O454c_qs5kI,0.7890664228249801
21,wg1unr6eNpQ,0.7624300856493996
22,_Jj8vne0ca0,0.7341574871030216
23,ECscKICzsJ0,0.6327522661757933
24,qcKIjwiQgok,0.6170788766165313
25,nufBpHmWhtQ,0.6170788766165313
26,nufBpHmWhtQ,0.6170788766165313
27,R0ftmf_Uv9A,0.6144510643726877
28,mITaDOAUAQE,0.6128302305616394
29,eTMRMX7Pw5U,0.6113121355917233
30,EhbLy11U8x4,0.6082769097696734
31,S_tTgryABBU,0.6080868576741714
32,rGVgjS98OsU,0.5969109407788573
33,iRYZjOuUnlU,0.5969109407788573
34,rGVgjS98OsU,0.5969109407788573
35,HXe9iZQpJ1M,0.5969109407788573
36,E0uLbeQlwjw,0.5969109407788573
37,W5hBL94EFMQ,0.5946435564861454
38,W5hBL94EFMQ,0.5946435564861454
39,veMFCFyOwFI,0.5925235326146805
40,lv1SpwwJEW8,0.5897791477006363
41,sZAneAxW7j0,0.5884026241475125
42,zsNj8DiJv-A,0.5830275156726538
43,0aM7RjXE1xo,0.57089595777433
44,btVFgqkgkzw,0.5693575349614513
45,LVtt_8GTGB8,0.5648985806592145
46,K5tcwIicICg,0.5640341263313394
47,QZMvfoqrhWw,0.5624019452154403
48,wv8F4NLr4E0,0.5602293273944199
49,Y58njT2oXfE,0.5580439548001104
50,Bno1m1zhIWs,0.5524131611042877
51,nUfWTHbCS78,0.5513927145896436
52,dEoVzKyD_IM,0.5513432945155103
53,dEoVzKyD_IM,0.5513432945155103
54,Mw9YM0Kbtvo,0.5501281449907985
55,ZfNbxVa3YLo,0.5467972236360437
56,bzdQ770lt-g,0.5439539036647643
57,T8SsHlDVc58,0.5439539036647643
58,GR-embMmMQc,0.5439539036647643
59,oIWqTIFRlYU,0.543865757656268
60,53KolEoTyz0,0.542441327977424
61,Cj_Pr38vj8k,0.5422533832146117
62,0anQIEeLonA,0.540767236265685
63,nERZr_d343w,0.5406411311173517
64,REWfM4gVtow,0.5406411311173517
65,F1H1SA0F_wY,0.5406411311173517
66,WTjGtfVmIbA,0.5406411311173517
67,GYW9428fjQg,0.5389587688888963
68,0MMBVEQbF8Y,0.5389587688888963
69,cfkUE5Q0K04,0.537511552629676
70,XYn5t0tuuAk,0.5359601658687382
71,sPY92HDQwM0,0.5342725839296351
72,ZQUtT3pnw5Q,0.532913783187379
73,h77khc_6l6g,0.5287536039344451
74,B7FvF7DBI9s,0.5284659104194901
75,KjhMAMAPgeM,0.5275222580494089
76,WiNlxqlNZys,0.5266146641908013
77,OdENyo4HvX4,0.5184843772941806
78,NeZ4yXyzUG0,0.516694944268329
79,K2zbN3AuHG8,0.516694944268329
80,wznD7uCEcLk,0.5121902270826957
81,Azs7As3MYFU,0.5049433448217784
82,4r1EmEni2Rw,0.5034428409040863
83,qR5TCBBhihY,0.5019829945602745
84,oNW2p0nTEto,0.5011679373067782
85,fGH94HoSJ2s,0.500454011926022
86,aEdGcej-6D0,0.4984225037137537
87,pjtQ4Jmxh_8,0.4984225037137537
88,6foH3Zc82ZQ,0.4984225037137537
89,klXaDgmM8Fs,0.4984225037137537
90,MknerYjob0w,0.4984225037137537
91,8I8wuFrp7gI,0.4954934295282071
92,kbPnF8Hvj0I,0.4954934295282071
93,exyQ724_2nk,0.49332115091367573
94,8RVoPZPKxLY,0.48965951666599444
95,ffRfIfGgjmw,0.48965552733309625
96,Z8IR7IhrszQ,0.48896010557485997
97,wb6IiSUxpgw,0.4867745682015079
98,mU4iKcZoKP4,0.48381661970341233
99,FH9uVw-d35c,0.48344615665249185
100,aoCf0yEO6U4,0.4813988940840995
101,sfju7EAukEs,0.48105851643025305
102,CISbbt1x2dc,0.48105851643025305
103,Il-Vz6X2ygg,0.48105851643025305
104,Il-Vz6X2ygg,0.48105851643025305
105,W72zK9huR5g,0.4808497401488968
106,cphJJZQtx-U,0.47960542661207745
107,CaIi-3huRLE,0.47817566978827103
108,1wo2TLlMhiw,0.4756261131468577
109,KYhx6K9BYY0,0.4751523961978726
110,xTcP1R8BFBQ,0.47326737904837407
111,Hzntl-YJe04,0.47248562268066296
112,JZIIOp38KYU,0.46910860268764676
113,zE8GCX1w3ys,0.4666136767846135
114,6MVz5MBNqsw,0.4665472215067035
115,8kCTMyh1oqw,0.4639846474780604
116,iiUIWnU-Ofk,0.46316371615500906
117,iiUIWnU-Ofk,0.46316371615500906
118,RYj9JAKiP1o,0.461424692976545
119,4vsEM90JSGI,0.461424692976545
120,XNf40sBcvKk,0.4602476302346569
121,B12qniUwPMg,0.4510238212902946
122,B12qniUwPMg,0.4510238212902946
123,zmxJrMpIRh4,0.44015274740566873
124,km-ciyqmAus,0.43154471467605776
125,Fo77sTGpngQ,0.43154471467605776
126,W4gDfSNMRx4,0.43154471467605776
127,r21iN7JYu2Y,0.4279166111914482
128,i5UkjhqY4io,0.42739266554393407
129,GL-Rv2Zy8jQ,0.42501533512340545
130,aBswCrpLSao,0.4218265639546214
