,video_id,rank
0,a34zpFaoBoM,0.9679293389932293
1,jwvsrybklf8,0.9679293389932293
2,H7FML0wzJ6A,0.8705364206525753
3,JAT9NQ4WkE0,0.8705364206525753
4,Lb3v8M8dzic,0.8705364206525753
5,kI_spMxp6t8,0.8705364206525753
6,QUCeQt8zg5o,0.8602259988350998
7,gCNeDWCI0vo,0.8602259988350998
8,zdq3NVtT6Nc,0.8580808726650515
9,qNoxt-I6MOY,0.8046459368852532
10,cn3RUZsaPmg,0.8046459368852532
11,2CVoPLea5_Q,0.8046459368852532
12,L_P1nbNPH3M,0.7995703696407641
13,wg1unr6eNpQ,0.7741791980846014
14,Tz7JJcO-rWw,0.7572808018257876
15,VpVvPNLY6hg,0.7554176842756816
16,_Jj8vne0ca0,0.7480457428485221
17,twYgwa3EZYQ,0.7176122962470515
18,O454c_qs5kI,0.7176122962470515
19,W43Rgzge4Po,0.7176122962470515
20,O454c_qs5kI,0.7176122962470515
21,nDtZGbNNbjo,0.7090582673236281
22,S3NV5taFoWc,0.7090582673236281
23,ECscKICzsJ0,0.6581627219433032
24,iRYZjOuUnlU,0.6230730055813329
25,HXe9iZQpJ1M,0.6230730055813329
26,E0uLbeQlwjw,0.6230730055813329
27,rGVgjS98OsU,0.6230730055813329
28,rGVgjS98OsU,0.6230730055813329
29,veMFCFyOwFI,0.6217791819891971
30,lv1SpwwJEW8,0.620230926986896
31,zsNj8DiJv-A,0.6106635508404
32,R0ftmf_Uv9A,0.6041240812837952
33,btVFgqkgkzw,0.5984971074448124
34,K5tcwIicICg,0.5937738755565645
35,wv8F4NLr4E0,0.5904032370262052
36,Y58njT2oXfE,0.5884692233410304
37,Bno1m1zhIWs,0.5834928709608781
38,dEoVzKyD_IM,0.5825484702592257
39,dEoVzKyD_IM,0.5825484702592257
40,W5hBL94EFMQ,0.5821458103020987
41,W5hBL94EFMQ,0.5821458103020987
42,nufBpHmWhtQ,0.5813161206671142
43,nufBpHmWhtQ,0.5813161206671142
44,qcKIjwiQgok,0.5813161206671142
45,ZfNbxVa3YLo,0.5785395794629448
46,S_tTgryABBU,0.5769486418982989
47,XYn5t0tuuAk,0.571499672798132
48,KjhMAMAPgeM,0.5616176090274775
49,sZAneAxW7j0,0.5559046893459616
50,K2zbN3AuHG8,0.5546379232712385
51,NeZ4yXyzUG0,0.5546379232712385
52,mITaDOAUAQE,0.5538684405747882
53,eTMRMX7Pw5U,0.5521072547945949
54,EhbLy11U8x4,0.5496577931037476
55,nUfWTHbCS78,0.5426749858177876
56,Azs7As3MYFU,0.5419604443066476
57,fGH94HoSJ2s,0.5381931094029386
58,aEdGcej-6D0,0.5363188971981712
59,klXaDgmM8Fs,0.5363188971981712
60,6foH3Zc82ZQ,0.5363188971981712
61,MknerYjob0w,0.5363188971981712
62,pjtQ4Jmxh_8,0.5363188971981712
63,oIWqTIFRlYU,0.5361588071227736
64,cfkUE5Q0K04,0.5335303445788153
65,exyQ724_2nk,0.5319170484539346
66,cphJJZQtx-U,0.5231722332657205
67,0aM7RjXE1xo,0.5190150922065802
68,CaIi-3huRLE,0.5189107000192174
69,1wo2TLlMhiw,0.5167307091893301
70,GR-embMmMQc,0.5166370521938907
71,bzdQ770lt-g,0.5166370521938907
72,T8SsHlDVc58,0.5166370521938907
73,Cj_Pr38vj8k,0.5151197191230046
74,LVtt_8GTGB8,0.5145170362269954
75,QZMvfoqrhWw,0.5119370316281365
76,Mw9YM0Kbtvo,0.5051384395056355
77,XNf40sBcvKk,0.5036419671989308
78,4r1EmEni2Rw,0.49859326980138446
79,oNW2p0nTEto,0.4964965013208818
80,53KolEoTyz0,0.4956250691804968
81,0anQIEeLonA,0.4942061726610718
82,nERZr_d343w,0.4936253846800101
83,WTjGtfVmIbA,0.4936253846800101
84,REWfM4gVtow,0.4936253846800101
85,F1H1SA0F_wY,0.4936253846800101
86,0MMBVEQbF8Y,0.49219941859358524
87,GYW9428fjQg,0.49219941859358524
88,sPY92HDQwM0,0.49167545162280163
89,kbPnF8Hvj0I,0.49126487358144155
90,8I8wuFrp7gI,0.49126487358144155
91,wznD7uCEcLk,0.4881357781976469
92,ZQUtT3pnw5Q,0.48706398430822295
93,h77khc_6l6g,0.4869626079839014
94,ffRfIfGgjmw,0.4858806674378464
95,WiNlxqlNZys,0.4851325077443203
96,wb6IiSUxpgw,0.4835178084997654
97,B7FvF7DBI9s,0.4832738187351686
98,Fo77sTGpngQ,0.4795095561968043
99,W4gDfSNMRx4,0.4795095561968043
100,km-ciyqmAus,0.4795095561968043
101,OdENyo4HvX4,0.4747335218269378
102,Hzntl-YJe04,0.4700366345587402
103,8RVoPZPKxLY,0.4677332679866269
104,RW105kjNtho,0.464752637460455
